customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,age_class
1090,Lorettalorna,Lorettalorna,Female,15,Computer Systems Analyst II,Telecommunications,Affluent Customer,No,17,40-49
1091,Keith,Housden,Male,19,Computer Systems Analyst II,Health,Mass Customer,No,15,40-49
1092,Katlin,Creddon,Female,56,VP Quality Control,Retail,Mass Customer,No,5,80-89
1093,Clarita,Penright,Female,63,Business Systems Development Analyst,Retail,Affluent Customer,No,5,20-29
1094,Shaughn,Salters,Male,48,Dental Hygienist,Health,High Net Worth,No,19,40-49
1095,Emelda,Gerler,Female,2,Project Manager,Health,Mass Customer,No,6,60-69
1096,Jakie,Mungham,Male,33,Software Test Engineer I,Health,High Net Worth,No,14,50-59
1097,Gwenora,Grabbam,Female,71,Engineer II,Financial Services,Mass Customer,Yes,18,50-59
1098,Maure,Crow,Female,99,Administrative Assistant IV,Financial Services,Mass Customer,Yes,12,30-39
1099,Jarrett,Maffia,Male,12,Tax Accountant,Manufacturing,Affluent Customer,Yes,11,40-49
1100,Cord,Braundt,Male,59,Engineer I,Manufacturing,Mass Customer,No,15,40-49
1101,Haily,McWilliams,Female,76,Senior Editor,Manufacturing,Mass Customer,No,15,50-59
1102,Stephana,Puzey,Female,16,Recruiting Manager,Manufacturing,Affluent Customer,No,15,40-49
1103,Glynnis,Sailor,Female,76,Financial Advisor,Financial Services,High Net Worth,Yes,20,40-49
1104,Jewelle,Pincott,Female,82,Programmer III,Retail,Mass Customer,No,8,60-69
1105,Sherman,McCusker,Male,39,General Manager,Retail,Mass Customer,No,18,30-39
1106,Sibyl,Bigmore,Female,2,Software Consultant,Retail,Mass Customer,No,15,60-69
1107,Maridel,Whitby,Female,70,Social Worker,Health,High Net Worth,No,18,50-59
1108,Ginnie,Farriar,Female,86,Dental Hygienist,Health,Mass Customer,No,17,60-69
1109,Nestor,Billingsley,Male,21,Web Developer II,Entertainment,High Net Worth,No,6,30-39
1110,Lazar,Cherryman,Male,73,Information Systems Manager,Retail,High Net Worth,No,12,30-39
1111,Zach,Maynard,Male,96,Director of Sales,Retail,High Net Worth,Yes,18,60-69
1112,Jarrett,Chiplin,Male,25,Director of Sales,Retail,Mass Customer,Yes,13,40-49
1113,Dorie,Willock,Male,45,Recruiter,Property,Mass Customer,No,6,30-39
1114,Evonne,Southan,Female,96,Structural Engineer,Retail,Mass Customer,No,14,40-49
1115,Merola,Stutard,Female,33,Account Coordinator,Retail,High Net Worth,Yes,17,50-59
1116,Tori,Coche,Female,59,Assistant Manager,Health,Mass Customer,Yes,16,50-59
1117,Georgena,Guilaem,Female,83,Quality Engineer,Health,Affluent Customer,No,14,40-49
1118,Colline,Coulman,Female,95,Sales Representative,Retail,Mass Customer,Yes,9,40-49
1119,Lemmy,Bennit,Male,43,Sales Representative,Entertainment,Mass Customer,Yes,19,40-49
1120,Jacquelyn,Rowlinson,Female,87,Web Developer IV,Retail,Affluent Customer,No,12,40-49
1121,Dione,Raithby,Female,30,Registered Nurse,Health,Mass Customer,Yes,3,40-49
1122,Gerladina,Carney,Female,59,Registered Nurse,Health,Mass Customer,No,11,30-39
1123,Dominick,Downey,Male,50,Registered Nurse,Property,Mass Customer,No,13,60-69
1124,Eben,Threader,Male,36,Health Coach III,Health,Affluent Customer,Yes,9,50-59
1125,Raff,Everley,Male,25,Software Test Engineer III,IT,Affluent Customer,No,9,30-39
1126,Atlante,Sonley,Female,77,Executive Secretary,IT,Mass Customer,No,14,50-59
1127,Elly,Ormshaw,Female,30,Physical Therapy Assistant,Financial Services,Mass Customer,No,8,30-39
1128,Kirsten,Longman,Female,47,Financial Advisor,Financial Services,Mass Customer,Yes,8,30-39
1129,Hercule,Hercule,Male,2,VP Marketing,Entertainment,Mass Customer,Yes,9,40-49
1130,Juli,Prine,Female,90,Sales Associate,Entertainment,Mass Customer,No,16,50-59
1131,Sigmund,Barkworth,Male,16,VP Marketing,Entertainment,Mass Customer,No,15,60-69
1132,Coriss,Darkott,Female,99,Actuary,Financial Services,Affluent Customer,Yes,9,30-39
1133,Forrester,McFetridge,Male,88,Actuary,Manufacturing,Affluent Customer,No,6,50-59
1134,Sullivan,Scullion,Male,22,Administrative Assistant IV,Financial Services,Affluent Customer,No,3,20-29
1135,Mireielle,Avrasin,Female,60,Software Engineer IV,Financial Services,Mass Customer,Yes,11,40-49
1136,Ivan,Blackhall,Male,72,Executive Secretary,Property,High Net Worth,No,7,40-49
1137,Jermayne,Hryniewicki,Male,46,Business Systems Development Analyst,Property,Mass Customer,No,18,40-49
1138,Elli,Loxdale,Female,77,Statistician I,Retail,Mass Customer,Yes,5,30-39
1139,Shellysheldon,Wickey,Male,52,Editor,Manufacturing,Mass Customer,Yes,16,40-49
1140,Deana,Rathbourne,Female,32,Executive Secretary,Manufacturing,Mass Customer,Yes,13,30-39
1141,Shannah,Gritsaev,Female,70,Executive Secretary,Financial Services,High Net Worth,Yes,4,40-49
1142,Michal,Paiton,Male,95,Desktop Support Technician,Telecommunications,Mass Customer,No,2,20-29
1143,Goraud,Boissieux,Male,64,Office Assistant IV,Health,Mass Customer,Yes,6,60-69
1144,Damon,Phelip,Male,73,Environmental Specialist,Health,High Net Worth,Yes,5,20-29
1145,Korella,Begin,Female,80,Environmental Specialist,Property,Mass Customer,Yes,14,50-59
1146,Hadleigh,Birley,Male,88,Assistant Professor,Financial Services,High Net Worth,No,8,30-39
1147,Tate,Studholme,Male,71,Health Coach II,Entertainment,High Net Worth,Yes,9,50-59
1148,Inigo,Ojeda,Male,60,Statistician IV,Financial Services,High Net Worth,No,5,30-39
1149,Ki,Odo,Female,29,Developer III,Financial Services,Affluent Customer,Yes,14,50-59
1150,Bernelle,Warwick,Female,64,Information Systems Manager,Financial Services,Mass Customer,Yes,13,40-49
1151,Brena,Amburgy,Female,27,VP Product Management,Argiculture,High Net Worth,Yes,19,50-59
1152,Humfrid,Ducket,Male,47,Business Systems Development Analyst,Financial Services,Mass Customer,Yes,3,20-29
1153,Mirilla,Lothlorien,Female,53,Desktop Support Technician,Health,Mass Customer,Yes,3,20-29
1154,Chase,Youd,Male,26,Research Nurse,Health,Mass Customer,Yes,20,40-49
1155,Janetta,Hartrick,Female,73,VP Marketing,Property,Mass Customer,Yes,9,30-39
1156,Breena,Risebrow,Female,22,Marketing Assistant,Argiculture,Mass Customer,Yes,1,20-29
1157,Saunder,Camerati,Male,69,Research Nurse,Health,Affluent Customer,Yes,17,50-59
1158,Butch,Geertje,Male,85,Senior Quality Engineer,Health,Mass Customer,Yes,19,30-39
1159,Elbert,Bridgement,Male,94,Librarian,Entertainment,Mass Customer,No,1,30-39
1160,Trisha,Nisuis,Female,98,Speech Pathologist,IT,Affluent Customer,No,10,50-59
1161,Sibylle,Cutsforth,Female,86,Senior Quality Engineer,Retail,Mass Customer,No,15,40-49
1162,Ambrose,Raiston,Male,29,Marketing Assistant,Retail,Mass Customer,Yes,7,30-39
1163,Manolo,Dwire,Male,77,Cost Accountant,Financial Services,High Net Worth,Yes,8,40-49
1164,Gilligan,Mowat,Female,97,Food Chemist,Health,Mass Customer,Yes,17,40-49
1165,Fanni,Wakelin,Female,58,Administrative Assistant IV,Financial Services,High Net Worth,No,2,30-39
1166,Fannie,Devil,Female,40,Quality Control Specialist,Health,Affluent Customer,No,8,50-59
1167,Elberta,Crickett,Female,20,Software Test Engineer III,Health,Mass Customer,No,4,20-29
1168,Iosep,Shaddick,Male,44,Pharmacist,Health,Affluent Customer,No,18,50-59
1169,Kessiah,Corden,Female,33,Actuary,Financial Services,Mass Customer,Yes,13,50-59
1170,Lari,Rotte,Female,62,Assistant Professor,IT,Mass Customer,Yes,4,50-59
1171,Ilise,Solloway,Female,32,Human Resources Manager,IT,Affluent Customer,Yes,8,50-59
1172,Smith,Babbs,Male,48,Recruiter,IT,Mass Customer,Yes,17,50-59
1173,Gertie,Chaim,Female,58,Statistician IV,Retail,High Net Worth,No,16,40-49
1174,Shellysheldon,Gooderridge,Female,9,Executive Secretary,IT,Mass Customer,No,1,40-49
1175,Paige,Hodgin,Male,8,Human Resources Manager,IT,Mass Customer,No,8,30-39
1176,Celia,Dockerty,Female,7,Software Engineer IV,IT,Affluent Customer,Yes,7,40-49
1177,Bobbette,Pozzi,Female,47,Food Chemist,Health,Affluent Customer,Yes,6,70-79
1178,Angelo,Byne,Male,1,Pharmacist,Health,Mass Customer,No,13,50-59
1179,Kerry,Pashenkov,Male,56,Media Manager IV,Financial Services,High Net Worth,Yes,13,30-39
1180,Gaye,Quickenden,Female,48,Account Representative I,Financial Services,Affluent Customer,No,10,40-49
1181,Brita,Plant,Female,2,Tax Accountant,Argiculture,Mass Customer,No,8,40-49
1182,Carolann,Ottiwill,Female,84,Data Coordiator,IT,Mass Customer,Yes,7,40-49
1183,Joe,Shalliker,Male,50,Media Manager II,IT,Affluent Customer,No,6,60-69
1184,Auberta,Teodori,Female,89,Social Worker,Health,Mass Customer,No,13,50-59
1185,Xena,Rossbrooke,Female,17,VP Product Management,Health,Mass Customer,Yes,2,20-29
1186,Brantley,Cecchi,Male,70,Help Desk Operator,Manufacturing,Affluent Customer,Yes,20,40-49
1187,Antonino,Hogben,Male,65,Help Desk Operator,Financial Services,Mass Customer,No,1,20-29
1188,Sally,Cominoli,Female,14,Statistician IV,Financial Services,Affluent Customer,Yes,4,40-49
1189,Mart,Bazoche,Male,22,Geologist I,Health,High Net Worth,Yes,8,30-39
1190,Sib,Gilby,Female,67,Assistant Professor,Financial Services,Affluent Customer,Yes,10,50-59
1191,Merrielle,Vegas,Female,20,Director of Sales,Financial Services,Mass Customer,Yes,1,20-29
1192,Hollyanne,McCarter,Female,31,VP Quality Control,Manufacturing,Mass Customer,No,16,50-59
1193,Quintus,Whear,Male,58,Safety Technician I,Retail,High Net Worth,No,5,30-39
1194,Audry,Scurrey,Female,69,Junior Executive,Telecommunications,Affluent Customer,No,3,30-39
1195,Ally,Folliott,Female,0,VP Marketing,Telecommunications,Mass Customer,No,18,40-49
1196,Phillie,Bradforth,Female,23,Research Nurse,Health,Mass Customer,No,2,20-29
1197,Isobel,Lampett,Female,44,Professor,Financial Services,High Net Worth,Yes,5,20-29
1198,Alina,Rickson,Female,73,Sales Representative,Retail,High Net Worth,No,7,50-59
1199,Ludovico,Bertot,Male,7,VP Accounting,Financial Services,Affluent Customer,Yes,5,60-69
1200,Hedda,Lathom,Female,38,Librarian,Entertainment,High Net Worth,No,18,50-59
1201,Stephani,Mellhuish,Female,42,Librarian,Manufacturing,Mass Customer,No,10,60-69
1202,Rollie,Rollie,Male,90,Sales Representative,Retail,Mass Customer,Yes,8,30-39
1203,Claresta,Carnier,Female,38,Technical Writer,Health,Affluent Customer,No,22,30-39
1204,Trudy,Huffy,Female,12,Senior Developer,Manufacturing,Affluent Customer,Yes,16,50-59
1205,Barton,Baudts,Male,38,Business Systems Development Analyst,Manufacturing,Affluent Customer,No,13,40-49
1206,Lucina,Metcalf,Female,13,Paralegal,Financial Services,Mass Customer,No,13,40-49
1207,Mabel,Marousek,Female,30,Engineer IV,Health,Mass Customer,No,1,20-29
1208,Lira,Durn,Female,23,Budget/Accounting Analyst IV,Financial Services,Mass Customer,No,15,40-49
1209,Jacky,Jerosch,Male,40,Senior Developer,Property,High Net Worth,Yes,11,40-49
1210,Shandie,Sprigg,Female,81,Programmer II,IT,Mass Customer,No,22,40-49
1211,Gunar,Petasch,Male,45,VP Sales,Financial Services,Affluent Customer,Yes,14,40-49
1212,Cindy,Freeborn,Female,28,Legal Assistant,Property,Affluent Customer,No,13,50-59
1213,Matthieu,Schruur,Male,80,Accounting Assistant II,Property,High Net Worth,No,15,50-59
1214,Martino,Shalcros,Male,0,Internal Auditor,Property,High Net Worth,No,15,30-39
1215,Dyann,Turbard,Female,79,VP Quality Control,Manufacturing,Mass Customer,No,11,50-59
1216,Frank,Vallerine,Female,15,Software Test Engineer I,Telecommunications,Affluent Customer,Yes,10,60-69
1217,Dulcinea,Janssen,Female,67,Structural Engineer,Manufacturing,High Net Worth,No,16,50-59
1218,Marlie,Lister,Female,12,Structural Engineer,Manufacturing,Mass Customer,Yes,7,40-49
1219,Kaine,Parkeson,Male,93,Structural Engineer,Financial Services,Mass Customer,No,14,50-59
1220,Paulie,Akerman,Male,12,Editor,Financial Services,High Net Worth,No,14,30-39
1221,Byrom,Draisey,Male,75,VP Product Management,Health,High Net Worth,Yes,14,20-29
1222,Barbey,Ville,Female,83,Account Executive,Property,Mass Customer,No,19,50-59
1223,Kristyn,Kristyn,Female,19,Senior Sales Associate,Manufacturing,Mass Customer,Yes,16,50-59
1224,Aundrea,Reisenberg,Female,9,Junior Executive,Manufacturing,Mass Customer,No,16,40-49
1225,Arte,Witchell,Male,5,Clinical Specialist,Health,Mass Customer,Yes,10,30-39
1226,Constantia,Sirr,Female,32,Director of Sales,Health,Mass Customer,Yes,13,40-49
1227,Carlina,Pencot,Female,63,Software Engineer I,IT,Affluent Customer,Yes,12,30-39
1228,Marti,Bisterfeld,Female,43,Senior Cost Accountant,Financial Services,Affluent Customer,No,6,60-69
1229,Sebastian,Trass,Male,38,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,1,20-29
1230,Eben,Powley,Male,61,GIS Technical Architect,Financial Services,Mass Customer,Yes,10,30-39
1231,Aloisia,Shawel,Female,94,Social Worker,Health,Affluent Customer,No,18,50-59
1232,Stillmann,Wilfling,Male,83,Help Desk Operator,Property,Affluent Customer,No,20,60-69
1233,Keeley,Hawsby,Female,17,Help Desk Operator,Retail,Affluent Customer,Yes,16,40-49
1234,Rancell,Yven,Male,87,Geologist I,Retail,Mass Customer,No,17,50-59
1235,Sharon,Cranage,Female,24,Dental Hygienist,Health,Mass Customer,No,9,50-59
1236,Bryanty,Megarrell,Male,75,Web Designer IV,Financial Services,High Net Worth,Yes,18,50-59
1237,Junia,Humerstone,Female,6,Research Nurse,Health,High Net Worth,No,16,50-59
1238,Steward,Beedham,Male,24,Graphic Designer,Health,Affluent Customer,Yes,6,40-49
1239,Carroll,Cobbin,Male,9,Graphic Designer,Health,Mass Customer,Yes,17,40-49
1240,Pen,Earey,Female,64,Sales Associate,Manufacturing,Mass Customer,Yes,19,50-59
1241,Lolly,Junkison,Female,23,Pharmacist,Health,Affluent Customer,Yes,11,30-39
1242,Bartholomeo,Meeke,Male,36,Human Resources Assistant III,Property,High Net Worth,Yes,18,50-59
1243,Robbert,Blakey,Male,73,Research Assistant II,Retail,Mass Customer,No,8,70-79
1244,Glenn,Tinham,Female,80,Financial Analyst,Financial Services,Mass Customer,Yes,1,70-79
1245,Erin,Shawell,Male,34,Product Engineer,Manufacturing,Affluent Customer,No,1,30-39
1246,Ibrahim,Wibrew,Male,94,Product Engineer,Manufacturing,High Net Worth,No,6,30-39
1247,Hildagarde,Eyrl,Female,15,Geologist I,Entertainment,Affluent Customer,No,11,60-69
1248,Genia,Bartel,Female,31,General Manager,Entertainment,Affluent Customer,Yes,7,60-69
1249,Tabb,McKeowon,Male,11,General Manager,Telecommunications,Mass Customer,No,16,50-59
1250,Jacklyn,Kewley,Female,42,Help Desk Technician,Manufacturing,Mass Customer,No,1,20-29
1251,Codie,Arnecke,Male,63,Desktop Support Technician,Property,Mass Customer,No,2,20-29
1252,Les,Ellwood,Male,46,Recruiting Manager,Manufacturing,Mass Customer,Yes,14,50-59
1253,Mahalia,Mahalia,Female,81,Research Assistant I,Manufacturing,Mass Customer,No,5,20-29
1254,Quillan,McDuffie,Male,60,Graphic Designer,Retail,Mass Customer,Yes,5,60-69
1255,Erhart,Glazebrook,Male,5,Graphic Designer,Health,Affluent Customer,No,11,40-49
1256,Granny,Lukes,Male,8,Food Chemist,Health,High Net Worth,No,9,30-39
1257,Prentiss,MacVicar,Male,40,Assistant Professor,Property,Affluent Customer,Yes,9,50-59
1258,Nefen,Ferriere,Male,89,Geological Engineer,Manufacturing,Mass Customer,No,6,40-49
1259,Emmi,Dymock,Female,23,Assistant Professor,Financial Services,Mass Customer,No,9,50-59
1260,Fremont,Spawton,Male,92,Tax Accountant,Property,Mass Customer,No,9,30-39
1261,Candice,Lohde,Female,61,Legal Assistant,Manufacturing,Mass Customer,No,4,50-59
1262,Aindrea,MacConchie,Female,90,Technical Writer,Manufacturing,High Net Worth,Yes,19,50-59
1263,Elliot,Posselow,Male,41,Nurse,Manufacturing,Affluent Customer,No,8,50-59
1264,Michail,Heart,Male,48,Nurse,Health,Mass Customer,Yes,7,30-39
1265,Kipper,Monck,Male,72,Biostatistician I,Property,Mass Customer,Yes,2,30-39
1266,Harry,Harry,Male,68,Human Resources Manager,Health,Mass Customer,Yes,10,40-49
1267,Leopold,Dainton,Male,39,Safety Technician IV,Entertainment,Affluent Customer,Yes,19,40-49
1268,Baudoin,McCartney,Male,20,Safety Technician IV,Financial Services,High Net Worth,Yes,2,30-39
1269,Ravid,Kilgallon,Male,56,Account Coordinator,Property,High Net Worth,Yes,7,30-39
1270,Cullen,Langshaw,Male,72,Paralegal,Financial Services,Affluent Customer,No,10,40-49
1271,Jo-anne,Pringer,Female,71,Accounting Assistant II,Telecommunications,Mass Customer,Yes,6,30-39
1272,Nettie,Bulfit,Female,2,Accounting Assistant II,Manufacturing,Affluent Customer,No,17,30-39
1273,Hieronymus,Whinray,Male,48,General Manager,Financial Services,Affluent Customer,Yes,14,50-59
1274,Emmerich,Tinkler,Male,12,Mechanical Systems Engineer,Manufacturing,Mass Customer,No,20,40-49
1275,Francisca,Whittek,Female,70,General Manager,Health,Mass Customer,Yes,8,50-59
1276,Farrel,Waiting,Male,24,Dental Hygienist,Health,Affluent Customer,No,4,60-69
1277,Elias,Gerrie,Male,26,Help Desk Technician,Health,Mass Customer,Yes,9,50-59
1278,Betsy,Schruurs,Female,14,Pharmacist,Health,Affluent Customer,No,2,20-29
1279,Burr,Lygoe,Male,30,Staff Accountant I,Financial Services,Mass Customer,No,20,60-69
1280,Horacio,Peyntue,Male,71,Marketing Assistant,Manufacturing,High Net Worth,Yes,15,40-49
1281,Leighton,Zisneros,Male,29,Administrative Assistant III,Manufacturing,Affluent Customer,Yes,16,50-59
1282,Garald,Pidler,Male,99,Programmer Analyst III,Entertainment,Affluent Customer,Yes,14,40-49
1283,Tory,Minnette,Female,43,Clinical Specialist,Health,Mass Customer,No,1,20-29
1284,Alexis,Aronov,Male,30,Junior Executive,Entertainment,Affluent Customer,No,11,40-49
1285,Tomkin,Fudge,Male,44,Office Assistant III,Manufacturing,Mass Customer,Yes,12,50-59
1286,Mina,Clawley,Female,83,Senior Quality Engineer,Manufacturing,High Net Worth,Yes,16,40-49
1287,Nicko,Saddleton,Male,72,Systems Administrator I,Financial Services,Mass Customer,Yes,20,60-69
1288,Abra,Cuardall,Female,51,Desktop Support Technician,Financial Services,Affluent Customer,Yes,18,40-49
1289,Shelley,Stroyan,Male,35,Desktop Support Technician,Financial Services,Mass Customer,Yes,8,50-59
1290,Vassily,Ramalho,Male,49,VP Marketing,Financial Services,High Net Worth,Yes,6,50-59
1291,Warner,Zuker,Male,0,Quality Engineer,Health,Mass Customer,No,12,40-49
1292,Alice,Backson,Female,56,Quality Engineer,Health,Affluent Customer,No,20,60-69
1293,Vidovic,Fretson,Male,89,Quality Engineer,IT,Mass Customer,No,8,40-49
1294,Cari,Worling,Female,31,Quality Engineer,Manufacturing,Mass Customer,Yes,15,40-49
1295,Irving,Murton,Male,66,Nurse,Argiculture,Mass Customer,Yes,5,20-29
1296,Essy,Vondrak,Female,61,Paralegal,Financial Services,Affluent Customer,Yes,9,30-39
1297,Shay,Gimbart,Male,91,Social Worker,Health,Mass Customer,No,3,40-49
1298,Guglielmo,Yele,Male,35,Research Nurse,Health,Mass Customer,No,16,50-59
1299,Maddy,Aiskovitch,Female,72,Media Manager IV,Health,Affluent Customer,No,12,40-49
1300,Sisely,Strelitzer,Female,0,Physical Therapy Assistant,Financial Services,Affluent Customer,Yes,9,30-39
1301,Trix,Trix,Female,17,Structural Analysis Engineer,Health,Mass Customer,No,9,30-39
1302,Ericka,Eggers,Female,29,Biostatistician I,Financial Services,Affluent Customer,Yes,2,20-29
1303,Nollie,Guilliatt,Male,64,Biostatistician I,Argiculture,Mass Customer,No,15,50-59
1304,Emmy,Lumbly,Male,23,Administrative Assistant III,Argiculture,High Net Worth,No,11,40-49
1305,Averil,Gentiry,Male,97,Executive Secretary,Financial Services,High Net Worth,Yes,6,50-59
1306,Doyle,Oleksinski,Male,13,Occupational Therapist,Health,Affluent Customer,Yes,13,60-69
1307,Emlyn,Musgrave,Female,73,Dental Hygienist,Health,High Net Worth,Yes,10,50-59
1308,Andrey,Conre,Male,34,Analog Circuit Design manager,Health,Affluent Customer,Yes,18,40-49
1309,Adlai,Fabry,Male,95,VP Marketing,Health,Mass Customer,No,13,40-49
1310,Keane,Leebeter,Male,38,Geological Engineer,Manufacturing,High Net Worth,Yes,13,30-39
1311,Sharona,Cunah,Female,89,VP Accounting,Financial Services,Mass Customer,Yes,13,30-39
